Name,Price
"Hp Pavilion X360 11m-ad013dx - 11.6"" -Intel Pentium N5000 1.1GHZ - 4 GB RAM - 500 GB HDD","₦ 187,000"
"Hp Notebook Intel Celeron 4GB RAM / 500GB HDD,15.6'' Windows 10","₦ 108,000"
"Lenovo Intel Celeron Quadcore 1.6Ghz 4gbRam, 500Hdd+32GB Flash,Mouse Windows 10 - Black","₦ 98,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 345,000"
"Hp Envy 15 X360 Intel Core I7 1TB Hard Drive 20GB Memory (16gbOptane, 4GB Ram)Backlit /Touchsceen Windows 10 + Free Bag","₦ 530,000"
Hp Pavilion 15 Intel Core I5 1TB HDD 12GB RAM TOUCH Windows 10,"₦ 360,000"
Hp 240 G6 Intel Core I3 4GB RAM 500 - HDD - Wins 10,"₦ 160,000"
Lenovo Ideapad Intel Celeron 1TB HDD 8GB RAM Win 10+ 32GB Flash,"₦ 179,900"
"Asus ROG G703GX-XS98K Intel Core I9-, 2.9GHz,512GB SSD 32GB,NVidia RTX 2080(8GB),""17, Win10 Pro +3IN1 PRINTER","₦ 1,970,000"
"Hp OMEN X- 7thgeneration, Intel Core I7- (1TB+512 SSD,32GB), 8GB Nvidia GTX 1080, 17.3-Inch , Windows 10 Home","₦ 1,200,000"
"Hp 15-dw1083wm Intel Pentium Gold Core 2.4ghz (4GB,128 SSD) Windows 10","₦ 204,000"
"Hp Pavilion 15 Intel Pentium Quad Core (8GB RAM,2TB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 285,000"
"Lenovo THINKPAD T490S 8TH GEN CORE I7 1TB SSD 8GB RAM,TOUCHSCREEN,BACKLIT KEYBOARD,FP READER,WIN 10 PRO","₦ 640,000"
Lenovo Ideapad Intel Celeron 1TB HDD 8GB RAM Win 10+ 32GB Flash,"₦ 179,999"
"Lenovo IdeaPad 330-17IKB 17.3"" Core I7 16GB RAM 1TB HDD WIN10 Gray","₦ 415,000"
"Lenovo Ideapad 110 Intel Core I3, 500GB HDD, 4GB RAM, Windows 10+BAG","₦ 150,000"
"Hp 250 G7 Core I3, 1TB 4GB, Bluetooth Webcam Win 10, Plus Bag.","₦ 232,000"
Hp Pavilion 11 X360 Intel® Pentium®+ 32GB Flash+ Mouse+ USB Light For Keyboard 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 133,000"
Hp Notebook 15 Intel Pentium Quad Core 8GB RAM 500GB HDD WIN 10,"₦ 199,000"
Hp 15 NOTEBOOK INTEL COREi3 500HDD 4GB(FREEDOS ),"₦ 120,100"
DELL Inspiron 13 7391 4K UHD 2-in-1 Core I7 16GB RAM 512GB SSD,"₦ 590,000"
Hp Notebook 15 Intel Core I7 1TB HDD/8GB RAM+16GB Optane Win 10,"₦ 266,000"
"Gaming  PAVILION GAMING 15-DK0386NIA LAPTOP (7KB13EA), CORE I5 (3GB DEDICATED) 8GB RAM, 1TB HDD ","₦ 400,000"
"Lenovo IDEAPAD 14"" Core I3 RAM 4GB 1TB HDD WIN 10 Home With Bag","₦ 210,000"
"Lenovo Ideapad 110-14lBR-Intel Pentium Quadcore Processor N3710 32GB Flash+Mouse+FashionWatch (4GB,1TB) 15.6'' Black Colour +bag+32gb Flash Drive","₦ 150,000"
Hp Envy 17 10th Gen Core I7 512ssd 12gb 2gb Nvidia,"₦ 590,000"
"Hp Notebook 15 Intel Core I3 (16GB RAM, 1TB HDD)-Windows 10","₦ 255,000"
"Hp 2LW97UT#ABA Zbook 14U G4 Workstation 14"" Notebook, Windows, Intel Core I7 2.7 Ghz, 16 GB Ram, 512 GB SSD, Space Silver","₦ 500,000"
"Hp 15 Intel Celeron 15.6-Inch (4GB RAM,500GB HDD+ 32GB FLASH, BAG- MOUSE - USB LIGHT) Windows 10","₦ 98,000"
Asus Mini E210m Intel Celeron 128GB SSD 4GB RAM 11.6' Wins 10,"₦ 148,000"
"Hp NoteBook 14 Intel Core I3-7020U 4GB 1TB 14"" Laptop","₦ 235,000"
"Hp Pavilion X360 14 Intel Core I5 1TB HDD 16GB RAM Nvidia GeForce 14"" Touchscreen Win 10","₦ 369,000"
"Hp Pavilion 15 Intel Core I5 2.5GHz (8GB RAM, 1TB HDD)32GB Flash,Mouse, 15-Inch Windows 10 Laptop - White","₦ 345,000"
"Lenovo 15.6"" Laptop - Intel Celeron - 500GB HDD - 2GB RAM+Mouse - Windows 10 +32GB Flash","₦ 98,000"
"Hp OMEN X 15 Core™ I7-9750H 512GB SSD 16GB RAM,NVIDIA RTX 2070","₦ 985,000"
"DELL Latitude 3490:Intel Core I5-8250U,1.6GHz,(8GB RAM,500HDD)""14 Win10","₦ 279,000"
"Asus VivoBook Max - 15.6"" HD - Intel Pentium N4200 - 4GB - 500GB HDD +32GB FLASH","₦ 124,000"
"Hp Elitebook 850 G3 - Core I7 - 2.6Ghz - 500GB - 8GB -Bluetooth, Webcam- 15.6"" Win 10- Black","₦ 350,000"
"Hp 250 G6 Intel Core I3-6006U 2.0Ghz 1TB Hard Drive 4GB RAM 15 Inch DVD+RW Win 10 With 32gb Flash Drive,USB Light","₦ 141,000"
"Hp 15-ay000nia Intel Celeron Quad Core-(4GB,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light,)) 15.6-Inch Windows 10 Laptop - Black","₦ 98,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 137,000"
"Hp Intel Pentium Quad Core Touch Screen Smart (500GB HDD, 4GB RAM +BAG, 32GB Flash Windows 10 Smart Laptop- RED Color","₦ 240,000"
"Hp OMEN X 15- Core I7- 4.5 GHz 512GB SSD 32GB RAM,8GB NVIDIA","₦ 1,100,000"
Hp ENVY 13 Intel Core I5 256GB SSD 8GB RAM FingerPrint Reader Backlit Keyboard Windows 10,"₦ 394,000"
Hp ProBook 450 G6 Intel Core I3 4GB 500GB SSD 15-inch Win 10 Pro+ FREE Printer,"₦ 277,700"
"DELL Inspiron 15-3593,15.6"" 10th Gen Core I7-1065G7,512gb SSD 8gb RAM,Touchscreen,Win 10 + Printer","₦ 425,000"
Lenovo ThinkPad X1 Carbon (6th Gen) Ultrabook - Core I7,"₦ 400,000"
DELL Latitude 9410 Convertible Core I7 10th Gen 512SSD 16GB,"₦ 690,000"
"Hp 15 Intel Core I3-2.4Ghz Touch Screen (8GB,1TB HDD) Windows 10 Deep Gray + BAG","₦ 270,000"
"Hp Pav 14 10th Gen Core I5, 1TB, 8GB RAM Luminous Gold Backlit Keyboard Wins 10","₦ 360,000"
Hp Envy 15 X360 Intel Core I7-8565U 1.8Ghz 16GB RAM 512 SSD 15.6 Nvidia MX250 4GB Backlit Keyboard,"₦ 625,000"
Google PIXELBOOK GO 8TH GEN COREM3 64GB 8GB,"₦ 315,000"
"Hp Envy 13 Intel Core I7-8565U,1.8GHz,1tb /16gb,2GB Nvidia Geforce,Win10","₦ 610,000"
Asus X543UA Intel Core I3 4GB RAM 500GB HDD 15.6-inch HDD Win10,"₦ 205,000"
Asus VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM 32GB Flash+Mouse+Fashion Watch - Windows 10- Silver,"₦ 125,000"
DELL LATITUDE 7490 CI5 8GB 256SSD BACKLIT KEYBOARD WIN 10,"₦ 359,800"
Asus Mini E210m Intel Celeron 4GB RAM 128GB SSD 11.6' Wins 10,"₦ 148,000"
"Hp Pavilion 14 X360 (1TB, 4GB Intel)Core I3 2.2 UpTo 3.4Ghz Wins 10","₦ 320,000"
"Hp Pavilion 14 X360 8th Gen Intel Core I5 (1TB HDD, 8GB) Windows 10 Laptop - Silver","₦ 368,000"
"Hp Notebook 15 -Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+BAG- 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"", Win10","₦ 137,700"
"DELL G5 GAMING:Intel Core I7,1TB+128SSD/16GB(Upgradable)6GB GTX 1660,Backlit,""Win10","₦ 680,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 243,000"
"Hp 15 Intel COREi3 1TB HDD, 4GB RAM,15.6 Inches, (2.2ghz) WINDOW10, NO DVD With FLASH + MOUSE","₦ 144,000"
"Hp Notebook 15 Intel Core I3 2.4Ghz, 2TB HDD, 4GB Ram+ BAG- 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 145,700"
Fujitsu Lifebook T938 Windows 10 Pro Core I5 13.3inch 256GB 8GBRAM Finger Print Reader 8th Generation Touch,"₦ 270,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 137,000"
S500 Quad Core 7 Inch Android Netbook 1g+8g Mini Computer Android Netbook,"₦ 45,520"
Hp Stream Intel Celeron Mini Laptop(64GB/4GB)Wins10s 11.6inch,"₦ 163,000"
"Hp 15 Intel Core I3 4GB,1TB HDD Windows 10 Laptop+ BAG AND 32GB FLASH","₦ 156,000"
"Hp 15 Intel Pentium Silver (8GB RAM,1 TB HDD),Wins10","₦ 220,000"
DELL ALIENWARE 15 R4 8TH GEN I9 1TB +512GB SSD 16GB 8GB NVIDIA,"₦ 1,230,000"
Hp ENVY 13 X360 CORE 17 11TH GEN 8GB 512SSD TOUCH FINGER PRINT,"₦ 545,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 345,000"
"Hp Stream 14 Intel Celeron,4GB RAM 64GB EMMC,Wins 10 In S Mode","₦ 170,500"
Samsung NoteBook 7 Spin Intel Corei7-12gb-RAM-1tb-HDD-2gb-Windows 10,"₦ 455,231"
"Hp Pavilion X360 11m-ad013dx - 11.6"" -Intel Pentium N5000 1.1GHZ - 4 GB RAM - 500 GB HDD + Laptop Bag","₦ 295,000"
"Hp EliteBook 2170p Intel Core I5 (4GB,500GB HDD) 11.6-Inch Windows 7 Laptop","₦ 264,500"
"Hp Pav 15 10th Gen Ci5,1TB, 8GB, Wins 10 +free Mouse","₦ 334,000"
Hp Pavilion 15 X360 Intel Core I3 8gb Ram 1tb Hdd Touchscreen + Freebag,"₦ 345,000"
DELL XPS 13 9350: Core I5 1.8GHz 256SSD 8GB Backlit Win10,"₦ 520,000"
Hp 15-NOTEBOOK PC INTEL® CELERON® N3060 4GB RAM 500GB Freedos,"₦ 180,000"
"Asus Mini Intel Celeron (4GB RAM 500GB HDD )Windows 10 11.6""","₦ 160,000"
"Hp 15 Intel Pentium 500 HDD, 4GB RAM WIN10 Touch Screen + 32GB Bag + Mouse","₦ 140,000"
"Hp ENVY X360 CONVERTIBLE INTEL CORE I7 7200U 15.6"" 1TB HDD 12GB RAM Winds 10","₦ 355,000"
"Hp 5 Intel Core I3 2.4Ghz 1TB HDD 4GB RAM+ 32GB Flash, Mouse, USB Light For Keyboard 15 Inch DVD+RW Win 10","₦ 136,000"
"Hp Pavilion 15 Intel Core I5 2.3 GHz (12GB RAM, 1TB HDD) 15.6-Inch Windows 10 Touchscreen Laptop +16GB +BAG","₦ 395,000"
"Lenovo FLEX-14IWL 2-IN-1,Core I5 512gbSSD 8gbRAM,NVIDIA MX230(2GB),14"" Touch,Backlit,FP Reader,Win 10","₦ 405,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) - WIN 10+ BAG","₦ 234,000"
"Lenovo Thinkpad E495 Laptop, AMD Ryzen R5, 256gb SSD, 8gb Ram, 14” FHD, Windows 10Pro","₦ 430,000"
"Asus VivoBook W202NA Intel Celeron Dual Core 3350,2.4GHz,64GB EMMC/4gb,""11""(366x768),Win10-DARK BLUE","₦ 161,500"
"Hp ENVY - 17 Intel Core I7 1.8GHz 4GB NVIDIA® GeForce® Dedicated(16GB RAM, 1TB HDD) 17.3 LED Touchscreen Display Windows 10 (X64) - Silver","₦ 625,500"
"Hp Notebook 15 TouchScreen, Intel Pentium 1TB HDD,4GB RAM WIN10","₦ 225,000"
"DELL Inspiron 15-Intel Core I3,15.6''1TB/4GB RAM,Win10+32GB FLASH","₦ 165,000"
"DELL Precision 3541 Mobile Workstation 9th Gen Intel Core I5(16gb, 256gb, 4gb Nvidia Quadpro) Wins 10pro","₦ 392,000"
Lenovo Core I3-6006U 2.3GHz 500/4GB DVD+RW 15Inch Win10 Home,"₦ 145,000"
Hp Intel Core I5 -10210U Touchscreen -10th Gen - 8GB RAM - 1TB HDD - Win10 + MOUSE,"₦ 330,000"
"Hp 15.6 Intel Celeron 4GB RAM / 500GB HDD, Windows 10+HP MOUSE","₦ 108,500"
"Apple MacBook Air - 13.3"" Retina Display - Intel Core I5- 8GB Memory - 512gb,10th Gen, SSD 2020 - Gray","₦ 650,000"
"Asus Vivobook Intel Core I3 4GB RAM 1TB HDD Win 10 14.1""","₦ 205,000"
"Hp Spectre13 X360 10th Gen Intel Core I7-512GB SSD,8GB RAM, Win10","₦ 719,000"
Hp Envy X360 15-cn0000nia Intel Core I7 8250U 12GB RAM 1TB HDD Windows 10 - Silver,"₦ 360,000"
Hp 15 Intel Celeron (4GB RAM/500GB HDD)15.6'' Win 10+32GB FLASH+BAG+MOUSE,"₦ 108,000"
"Hp 15-Intel Pentium Dual Core, TOUCHSCREEN +32GB Flash+Laptop Bag, USB Light For Keyboard- 500 HDD - 4gb DVD 15.6 Windows 10","₦ 130,000"
Hp 15 DA291 CORE I5 2TB 8GB TOUCHSCREEN WIN 10,"₦ 323,000"
Hp Pavilion 14 X360 10th GEN Core I5 (256GB 8GB) Backlit Keyboard,"₦ 355,000"
"Hp Pavilion X360 15.6"" Touch Convertible Laptop Intel Pentium, 2.3 GHz Processor, 4GB RAM, 1TB HDD","₦ 330,000"
"DELL Latitude 7490,i5,256SSD/8gb Back Lit Keyboard,Win10 Pro","₦ 361,000"
"DELL XPS 13 9300 10th Gen Core I7,1TB SSD,16GB,13.4''Wins 10Pro","₦ 970,000"
Lenovo Ideapad 110-15ISK Intel Pentium -2.1Ghz (4GB 500GB HDD +32gb Flash Drive+ USB Light For Keyboard) Windows 10 - Black,"₦ 106,000"
"Lenovo Ideapad 330 Intel Celeron 15.6""(4GB/500GB) FREEDOS WITH MOUSE","₦ 145,500"
10.1inch Detachable 2GB+32GB Android Laptop Pc Touch Screen,"₦ 75,999"
Hp 15-BS158CL (2MW32UA) Intel 8th Gen Core I5-8250U 12GB Memory 2TB+32GB Flash Drive+1Year MCAFEE Internet Security,"₦ 260,000"
Hp Notebook 14-10th Gen Intel® Core™ I5- 256 GB SSD 12GB RAM WIN 10 BACKLIGHT KEYBOARD,"₦ 358,000"
"Lenovo Ideapad 110, Intel Pentium, 4GB RAM/500GB HDD,15.6"" Windows 10+32GB FLASH","₦ 130,000"
Hp Pavilion 11 X360 Intel® Pentium® 4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 293,500"
"Hp Spectre 13T-AW000 X360 CORE I7 512GB SSD 16GB RAM ,TOUCH, BACKLIT KEYBOARD STYLUS PEN Gem Cut","₦ 739,000"
"Hp Pavilion 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Mouse- USB Light For Keyboard, Red","₦ 194,000"
Hp G3 250 Intel Core I3 (4GB 500GB HDD) 15.6-Inch Win 8 Laptop - Black- 32GB Flash- Mouse- USB Light,"₦ 135,000"
Hp 15 -Intel Pentium Dual Core - 1TB HDD- 8GB RAM Wins 10 Home Black +32GB Flash,"₦ 149,000"
"DELL INSPIRON 15, CORE I7-1065G7,512GB SSD 16GB RAM,TOUCH,WIN 10","₦ 430,000"
"DELL XPS 13-7390 2-IN-1,10TH GEN CORE I5-1035G1,256gbSSD 8gbRAM,13"" FHD TOUCH,BACKLIT,FP READER,WIN 10 + 3IN1 PRINTER","₦ 600,000"
Hp 15-NOTEBOOK PC 10TH GEN INTEL CORE I5- 8GB RAM- 1TB HDD+256GB SSD-WIN 10,"₦ 325,000"
"Hp 15 Intel Celeron (4GB,500GB HDD + 32GB Flash) Windows 10 Laptop- BAG- MOUSE- USB LIGHT","₦ 98,000"
"Lenovo Ideapad Intel Core I3, 4GB RAM/1TB HDD,15.6'' Wins 10+32GB FLASH","₦ 163,000"
"Hp 15 Intel Pentium Gold(4GB,500 HDD) Wins 10+Free Laptop Table","₦ 212,000"
"Hp 17.3"" OMEN 17-cb1060nr I7-10750H 8GB 512GB GTX 1660Ti W10H64","₦ 943,000"
Hp Notebook 17 Intel® Pentium® -4GB RAM-1TB HDD-Windows 10+32GB FLASH,"₦ 134,000"
"Hp Pavilion 14 10th Gen Intel Core I3-,1TB HDD, 8GB RAM, 14"" Win 10","₦ 335,000"
"Hp NoteBook 14 Intel Core I3-7020U 4GB 1TB 14"" Laptop","₦ 235,000"
"Hp 15 Intel COREi3 1TB HDD, 4GB RAM,15.6 Inches) WIN10, Silver","₦ 155,000"
"Hp 15 Intel Pentium Dual Core (4GB,1TB HDD + 32GB Flash) Windows 10 Laptop With Laptop Bag- White","₦ 152,000"
Hp Pavilion 14 X360 10th Gen Core I3 (1TB 8GB) Win10 Mouse,"₦ 304,999"
"Asus VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM+32GB Flash,Mouse, USB Light For Keyboard- Windows 10- Silver","₦ 125,000"
"Hp Stream 11 Pro G5 Intel Celeron 64gb,4gb Ram Wins 10Pro 11.6""","₦ 161,000"
Lenovo Ideapad 110-15ISK Intel Pentium -2.1Ghz (4GB 500GB HDD +32gb Flash Drive+ USB Light For Keyboard) Windows 10 - Black,"₦ 106,000"
DELL LATITUDE 5300 CORE I5-8665U 256GB SSD16GB RAM 1.9GHZ Win10,"₦ 418,000"
"Hp Pavilion X360 -14m-2020 Model-10th Gen Intel Core I3 Up To 4.1 GHz-8GB RAM- 256GB SSD,Win 10","₦ 328,000"
"Hp 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 110,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 136,999"
"Hp OMEN X 15-dg0001na Core™ I7-9750H (2.6GHz Up To 4.5 GHz) 512GB SSD 32GB RAM,8GB NVIDIA RTX 2070","₦ 1,150,000"
"DELL Inspiron 15-5567 Intel Core I7 1TB HDD/ 16GB RAM/ 4GB Amd Radeon Graphics,7th Gen Backlit Keyboard+32GB FLASH","₦ 327,000"
"Hp 15 - Intel Pentium - 15.6"" - 2TB - 8GB DVD-Optical Drive Windows 10","₦ 160,000"
Hp PROBOOK 640 G2 8GB 256GB HDD Core I7 Win10 Pro WITH DVD RW,"₦ 350,000"
"Asus VivoBook X541SA- Intel Pentium Quad Core-( 500GB HDD- 4GB RAM+32GB Flash,BAG, USB Light For Keyboard) Windows 10- Silver","₦ 125,000"
"Hp 15 Intel Pentium Dual Core (4GB RAM, 500 HDD) Win 10 Laptop- Wine + 32GB Flash","₦ 125,000"
"Hp Envy 15 X360 Intel Core I7 1tb HDD+16GB Optane Memory 4GB Ram Windows 10 15.6"" + Free Bag","₦ 510,000"
DELL Inspiron 13 X360 Backlit Keyboard Intel Core I5 -8GB - 512GB + 32GB Optane,"₦ 485,000"
Hp 15 Intel Core I3 Touchscreen 10th Gen 8gb Ram 128gb SSD Wins 10 In S Mode,"₦ 245,000"
DELL G7 17 CI7 16GB 1TB+256 8GB NVIDIA BACKLIT FINGERPRINT WIN 10,"₦ 810,000"
"Hp ProBook 450 G6 8th Gen Intel Core I5 8GB RAM, 512GB SSD, 2GB Nvidia Graphics Win 10 Pro","₦ 378,000"
"Hp ENVY 15 X360 Intel Core I7- 1.8 (16GB, 1TB HDD 4GB Nvidia Graphics) 15.6"" Wins 10 Touchscreen","₦ 585,000"
Hp ENVY 13 10TH GEN CORE I7 NVIDIA MX350 (2GB) 16GB 1TB SSD 13.3” TOUCH KEYBOD LITE,"₦ 595,000"
"Hp 8th Gen Pavilion 14 X360 Intel Core I3 2.2 UpTo 3.4Ghz(1TB, 4GB HDD)Wins 10","₦ 320,000"
"Hp Pavilion 15 10th Gen Intel Core I5 -1.0 UpTo 3.6ghz(12GB,1TB)15.6"" Wins10","₦ 368,000"
"Hp Notebook 15 Intel Core I3 2.4GHz 15.6 Inches,Dual Speaker,(2TB HDD,8GB RAM+32GB Flash,Mouse,USB Light,Fashion Sport Watch)Windows 10","₦ 215,500"
Hp 15-Intel Core I7-1065G7 512GB SSD 8GB 15.6 Touch Windows 10,"₦ 390,000"
"Hp Envy 13 Intel Core I7-10th Gen(16GB Ram,512GB SSD 2GB Nvidia Graphics )Backlit/ Touch 13.3"" Wins 10","₦ 615,000"
Lenovo IdeaPad S145 IntelCeleron 1TB HDD 4GB RAM15.6″ HD Freedos,"₦ 177,000"
"Hp 15 -Intel Core I3 1TB Hdd/12GB WIN 10 +10,000Mah Power Bank","₦ 245,000"
Hp Probook 440 G3 Intel® Core™ I5 2.3GHz (4GB 500GB HDD) 14-Inch Windows 7 Laptop - Black,"₦ 250,670"
Microsoft Xbox Series X 1TB + FIFA 21,"₦ 425,000"
DELL Vostro 3401 14'' FHD(10th Gen Core I3 4GB RAM 1TB / Win10 Pro,"₦ 230,000"
"Lenovo Legion Y7000 Gaming Intel Core I7 (16GB RAM, 1TB+256GB SSD) 15.6"" FHD NVidia GeForce GTX 6GB","₦ 720,000"
"Hp Stream 14-cb112wm Intel Celeron, 4GB RAM, 32GB EMMC, Windows 10 Home With 32GB Flash Drive + Laptop Bag","₦ 135,000"
"Hp 15-TOUCHSCREEN PC 10th Gen Intel® Core™ I5-10210U, 12GB RAM, 1TB HDD, Win 10","₦ 330,000"
Hp OMEN 15T CI7 1TB 8GB 4GB NVIDIA WIN 10,"₦ 556,000"
"Hp Stream 14-intel Celeron,4GB RAM 64GB SSD,Win 10+ HP MOUSE","₦ 152,999"
"Hp Notebook 15, Intel 8th Gen Core I5 Processor,1.6ghz Up To 3.4ghz, 12GB RAM, 2TB HDD Wind10","₦ 210,000"
"Hp 250 G6 Intel Core I3-6006U 2.0Ghz 1TB Hard Drive 4GB RAM 15 Inch DVD+RW Win 10 With 32gb Flash Drive,USB Light","₦ 141,000"
DELL Latitude 9410 Convertible Core I7 10th Gen 512SSD 16GB,"₦ 685,000"
"Hp 15 Intel Pentium Gold 2.4ghz (8GB,500 HDD) Wins 10","₦ 208,000"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 183,999"
S500 Quad Core 7 Inch Android Netbook 1g+8g Mini Computer Android Netbook,"₦ 45,520"
"Acer SWITCH 6TH GEN, Intel Core I7,256,8gb,to 12.5 Inch","₦ 360,000"
"Hp Pavilion 15 10th Gen Ci5, 12gb, 1tb,Backlit Keyboard Wins 10","₦ 365,000"
"DELL Latitude 7270 Intel Core I5 2.4GHz (8GB,256GB SSD) 12-Inch Windows 10 Pro Laptop - Black","₦ 290,000"
"Hp 15 PC - Intel Celeron Quad Core -( 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch USB Light) Windows 10","₦ 98,000"
"Asus VivoBook S410UQ Intel Core I7-8550U 1.8GHz 256ssd/8gb Nvidia 940MX(2GB) Backlit,""14"",Win 10-GOLD","₦ 419,500"
XIAOMI RedmiBook 14 Inch Notebook 16GB / 512GB Laptop Ryzen Edition,"₦ 404,770"
"Hp Spectre 13T X360 Intel Core I7-8565U,1.8Ghz,256GB SSD, 8GB RAM, Win10","₦ 699,000"
"Hp Pavilion 11 X360 Intel Pentium ( 4GB,500GB HDD)Windows 10","₦ 245,000"
"15 INTEL CORE I5 8GB RAM 1TB HDD 15.6-inch FREEDOS Laptop,2GB NVIDIA GRAPHICS","₦ 300,000"
"Hp 15 Intel Pentium Touch Screen(1TB HDD, 4GB RAM,Wins10","₦ 218,000"
Hp ENVY 13 X360 CORE 17 11TH GEN 8GB 512SSD TOUCH FINGER PRINT,"₦ 545,000"
"Hp 15.6 Intel Pentium Quad Core Touch Screen Smart (500GB HDD, 4GB RAM +BAG, 32GB Flash Windows 10 Smart Laptop- RED Color","₦ 254,000"
Hp PAVILION 15 GAMING /i5/8GB/1TB+128GB SSD/3gb NVIDIA/Wins 10,"₦ 415,000"
"DELL XPS 9300,10TH GEN CORE I7,512gbSSD 8gbRAM,13.4"" TOUCHSCREEN,KEYBOARD LIGHT,FP READER,WIN 10 PRO","₦ 680,000"
Hp 15-DY1043 Touch Smart Core I5-1035G1 1GHz 256GB SSD 12GB,"₦ 340,000"
"DELL Inspiron 15- Intel Core I3-, 12GB RAM, 1TB HDD, DVDRW, 15.6'', Touch Screen, Windows 10+32GB FLASH","₦ 168,000"
"Hp Notebook 15 Intel Core I3 (16GB RAM, 1TB HDD)-Windows 10","₦ 255,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 230,000"
DELL INSPIRON 3179 CI3 4GB 500GB 10 RED TOUCHSCREEN RED,"₦ 236,500"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 346,000"
"Hp ENVY 17 Intel Core I7 (16GB RAM, 1TB HDD)Touchscreen,+32GB","₦ 675,000"
"Asus ZENBOOK UX430UN Intel Core I7-8550U 1.8GHz,512gb Ssd/16gb,Nvidia MX150(2GB) Fingerprint Backlit,Window 10-GREY","₦ 580,500"
Hp ENVY INTEL COREi7 2TB HDD 16GB RAM+4GB DEDICATED RAM,"₦ 354,000"
"Hp Stream 14 Intel Celeron Dual Core 64GB 4GB ""14"" Win10","₦ 174,000"
Hp 250 G6 Intel Core I3 8GB 500GB+ 32GB Flash+ Mouse+ USB Light For Keyboard HDD DVDrw WIN10,"₦ 150,000"
"Msi GAMING 8Th Gen Intel Corei7 2TB HDD+256GB SSD,16GB","₦ 780,000"
Hp 14 INTEL CELERON 1GB 4GB WINDOWS 10 WLAN AND BLUETOOTH WITH FREE USB LED LIGHT,"₦ 105,000"
Hp Pavilion 14 10th Gen Core I5 8GB 1TB Keybod Lite 2GB Nvidia,"₦ 355,000"
DELL Inspiron 14 5400 2in1 Core I7 512SSD 8GB Touch Backlit Win10,"₦ 451,500"
"Hp Elitebook 840 G6-14""-Core I7-8665U-512GB SSD 16GB RAM,WIN 10 PRO,BACKLIT KEYBOARD,TOUCH","₦ 600,000"
"Hp Pavilion Gaming 15 Intel Core 17,16GB Optane, 8GB Ram, 1TB - 3GB NVIDIA Graphics,Win10","₦ 515,000"
"Hp Pavilion 15 Intel Corei5 12gb, 1tb, Backlit Keyboard, Wins 10","₦ 368,000"
"Hp Notebook 15 Intel Core I3 2.4Ghz, 2TB HDD, 4GB Ram+ BAG- 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 145,700"
Hp 14 - CORE I5-1035G1- 8GB - 1TB - 14''- Win 10 - Silver,"₦ 305,999"
Hp ENVY 13 X360 CORE 17 11TH GEN 8GB 512SSD TOUCH FINGER PRINT,"₦ 569,750"
